id,split,rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,upper,player_name,relabel_hit_area,relabel_landing_area,pre_ball_speed,player_movement,hitting_ball_speed,opponent_movement,score
game27_set2_54525,train,4,2,00:36:21,54525,2,2,A,2,放小球,,,2.0,1.0,-0.7429,0.4938,2.0,1.0,-1.0352,0.0349,,,,,7.0,0.0204,-0.2808,8.0,-0.5036,0.4728,0,1,Anders Antonsen,1.0,1.0,0.49086056987209,0.3385342902425529,0.1502042887914166,0.6371120511252151,0.4765585238635017
game27_set2_54547,train,4,3,00:36:21,54547,2,2,B,2,挑球,,1.0,2.0,1.0,-1.0352,0.0349,1.0,9.0,0.3918,0.9443,,,,,1.0,-0.4434,-0.0386,8.0,-0.3682,0.5965,0,0,Jonatan Christie,2.0,7.0,0.1968181891581717,0.3583324753564214,0.3314339718942227,0.4112628863146714,0.3324015532412152
game27_set2_54584,train,4,4,00:36:23,54584,2,2,A,2,切球,1.0,,1.0,9.0,0.3918,0.9443,2.0,2.0,0.5529,-0.0919,,,,,9.0,0.1272,-0.4341,8.0,0.1274,0.8932,0,1,Anders Antonsen,9.0,2.0,0.3736110082921037,0.2654395217874474,0.4705913812681116,0.9540860226762398,0.6979525067658905
game27_set2_54600,train,4,5,00:36:24,54600,2,2,B,2,放小球,,,2.0,2.0,0.5529,-0.0919,2.0,7.0,0.1347,0.4811,,,,,8.0,0.4297,-0.356,9.0,0.3417,0.9031,0,0,Jonatan Christie,1.0,7.0,0.5093615668395604,0.7497666090287648,0.2359691485687519,0.3186540982033042,0.3853841486464756
game27_set2_54620,train,4,6,00:36:24,54620,2,2,A,2,放小球,,1.0,2.0,7.0,0.1347,0.4811,2.0,1.0,-0.4201,-0.0108,,,,,8.0,0.2031,-0.3554,8.0,-0.0792,0.5496,0,1,Anders Antonsen,7.0,7.0,0.2804833541745459,0.2672903914224423,0.2356223886968566,0.5643117029747957,0.3923789678013353
game27_set2_54641,train,4,7,00:36:25,54641,2,2,B,2,挑球,,1.0,2.0,1.0,-0.4201,-0.0108,1.0,3.0,-0.6303,0.9375,,,,,7.0,-0.2981,-0.0157,8.0,-0.1685,0.6168,0,0,Jonatan Christie,7.0,2.0,0.2801450836756668,0.3564339485844509,0.1937782033649779,0.3340905303268354,0.2764259000800027
game27_set2_54674,train,4,8,00:36:26,54674,2,2,A,2,點扣,,,1.0,3.0,-0.6303,0.9375,2.0,8.0,0.2146,-0.3786,,,,,9.0,-0.0413,-0.4341,8.0,-0.4158,0.9372,0,1,Anders Antonsen,3.0,7.0,0.2393253274275192,0.1992487911341651,0.9607730159161176,0.7646298405581733,0.7688003226456405
game27_set2_54685,train,4,9,00:36:27,54685,2,2,B,2,防守回抽,,1.0,2.0,8.0,0.2146,-0.3786,2.0,4.0,0.5858,0.8976,,,,,8.0,0.1241,-0.4758,3.0,-0.5953,0.9581,0,0,Jonatan Christie,8.0,1.0,0.9935406353425186,0.9817508401348212,0.5134134025999576,0.7733813557018002,0.903143702610816
game27_set2_54704,train,4,10,00:36:28,54704,2,2,A,2,擋小球,,1.0,2.0,4.0,0.5858,0.8976,2.0,7.0,0.5751,0.0118,,,,,8.0,0.2553,-0.388,8.0,0.2857,0.7127,0,1,Anders Antonsen,4.0,2.0,0.5511352197128362,0.7053553464730541,0.3657309769238489,0.3721309350817338,0.4811643286142708
game27_set2_54721,train,4,11,00:36:28,54721,2,2,B,2,推球,,,2.0,7.0,0.5751,0.0118,1.0,3.0,-0.6155,0.9168,,,,,8.0,0.2476,-0.1469,8.0,0.1758,0.6716,0,0,Jonatan Christie,1.0,2.0,0.4070683542589818,0.5011794746447633,0.3621556449568251,0.4955057794259831,0.4708345321632237
game27_set2_54751,train,4,12,00:36:30,54751,2,2,A,2,過度切球,,,1.0,3.0,-0.6155,0.9168,2.0,1.0,-0.6658,0.0756,,,,,8.0,-0.0813,-0.2716,8.0,-0.4561,0.8805,0,1,Anders Antonsen,3.0,1.0,0.4035805535468256,0.3215536808827119,0.4222088348891977,0.996042599986768,0.7079742157246972
game27_set2_54765,train,4,13,00:36:30,54765,2,2,B,2,勾球,,1.0,2.0,1.0,-0.6658,0.0756,2.0,2.0,0.628,0.4907,,,,,8.0,-0.226,-0.1412,8.0,-0.3764,0.8649,0,0,Jonatan Christie,2.0,1.0,0.4621635216586604,0.6561621376913565,0.4991734014622086,0.7967428819958398,0.6808370543382785
game27_set2_54785,train,4,14,00:36:31,54785,2,2,A,2,放小球,,1.0,2.0,2.0,0.628,0.4907,2.0,2.0,0.7248,0.0476,,,,,8.0,0.0319,-0.304,8.0,0.3544,0.5581,0,1,Anders Antonsen,2.0,2.0,0.5372438421939287,0.6095358330352632,0.1241215267201558,0.8056272924548874,0.556931042218372
game27_set2_54806,train,4,15,00:36:32,54806,2,2,B,3,推球,,,2.0,2.0,0.7248,0.0476,2.0,7.0,0.3919,0.182,掛網,對手掛網,A,,7.0,0.3264,-0.0589,8.0,0.1756,0.6407,0,0,Jonatan Christie,1.0,7.0,,,,,
game27_set2_55411,train,5,1,00:36:56,55411,2,3,A,1,發短球,,1.0,2.0,,0.1998,-0.4435,2.0,7.0,0.1781,-0.0725,,,,,8.0,0.1998,-0.4435,8.0,-0.064,0.5754,0,1,Anders Antonsen,8.0,7.0,0.0,0.0,0.1145048119831801,0.2454894064865952,0.0857190171299163
game27_set2_55429,train,5,2,00:36:57,55429,2,3,B,2,勾球,,,2.0,7.0,0.1781,-0.0725,2.0,1.0,-0.8179,0.4733,,,,,7.0,0.0676,-0.1093,8.0,-0.0737,0.6321,0,0,Jonatan Christie,7.0,2.0,0.1619927067180006,0.4337176672731502,0.3695753726890263,0.7594080147284767,0.4820067063918638
game27_set2_55451,train,5,3,00:36:58,55451,2,3,A,2,放小球,,,2.0,1.0,-0.8179,0.4733,2.0,1.0,-0.8855,0.0347,,,,,5.0,-0.0811,-0.2251,8.0,-0.613,0.5349,0,1,Anders Antonsen,1.0,1.0,0.410818631551067,0.3959503611822806,0.1370948053686365,0.6789396253989323,0.4547116872605775
game27_set2_55470,train,5,4,00:36:58,55470,2,3,B,2,推球,,1.0,2.0,1.0,-0.8855,0.0347,1.0,9.0,0.3268,0.9083,,,,,1.0,-0.397,-0.0387,8.0,-0.4277,0.6482,0,0,Jonatan Christie,2.0,7.0,0.184029652026602,0.3397348261043899,0.8464725913311872,0.9555124821553704,0.7778612878567063
game27_set2_55483,train,5,5,00:36:59,55483,2,3,A,2,過度切球,,1.0,1.0,9.0,0.3268,0.9083,2.0,7.0,0.207,-0.1282,,,,,8.0,-0.2751,-0.0761,7.0,-0.0632,0.6992,0,1,Anders Antonsen,9.0,7.0,0.876040455467468,0.6729972002900074,0.6758242287106029,0.9560111046305289,1.0
game27_set2_55494,train,5,6,00:36:59,55494,2,3,B,2,推球,,,2.0,7.0,0.207,-0.1282,2.0,5.0,-0.7209,0.8138,,,,,8.0,0.0492,-0.3365,8.0,0.3508,0.7692,0,0,Jonatan Christie,7.0,2.0,0.7095699049938549,0.851398377689024,0.4605605638829204,0.6083248720090416,0.6895102349860114
game27_set2_55515,train,5,7,00:37:00,55515,2,3,A,2,擋小球,,,2.0,5.0,-0.7209,0.8138,1.0,1.0,-0.8905,0.0347,,,,,8.0,-0.0032,-0.3646,8.0,-0.427,0.7462,0,1,Anders Antonsen,5.0,1.0,0.4995763238628917,0.582880093385702,0.3454579026134676,0.8263530704657227,0.6439349678005802
game27_set2_55531,train,5,8,00:37:01,55531,2,3,B,2,推球,,1.0,1.0,1.0,-0.8905,0.0347,2.0,8.0,-0.1725,0.7665,,,,,1.0,-0.4115,-0.034,8.0,-0.4968,0.7515,0,0,Jonatan Christie,2.0,7.0,0.3872916052271423,0.5933294235273759,0.7992680153468037,0.6825118462693353,0.7280824737203847
game27_set2_55540,train,5,9,00:37:01,55540,2,3,A,2,擋小球,,1.0,2.0,8.0,-0.1725,0.7665,1.0,7.0,-0.1328,-0.095,,,,,8.0,-0.3708,-0.0295,7.0,-0.4173,0.7049,0,1,Anders Antonsen,8.0,7.0,0.8299915416172631,0.3779924848425699,0.6641590464850446,0.9548495673627558,0.974938622006084
game27_set2_55549,train,5,10,00:37:01,55549,2,3,B,3,撲球,,,1.0,7.0,-0.1328,-0.095,2.0,8.0,0.0265,0.7028,對手落地致勝,落地致勝,B,,8.0,-0.1449,-0.2111,8.0,-0.4274,0.6946,0,0,Jonatan Christie,7.0,7.0,,,,,
game27_set2_56223,train,6,1,00:37:28,56223,2,4,B,1,發短球,,1.0,2.0,,-0.0233,-0.2903,2.0,7.0,0.11,0.5172,,,,,8.0,-0.0233,-0.2903,8.0,0.4005,0.7537,0,0,Jonatan Christie,8.0,7.0,0.0,0.0,0.2519174198142603,0.4520516139498143,0.2321375331937313
game27_set2_56245,train,6,2,00:37:29,56245,2,4,A,2,挑球,,1.0,2.0,7.0,0.11,0.5172,1.0,3.0,-0.5398,-0.8507,,,,,8.0,0.0551,-0.3087,8.0,0.1205,0.5893,0,1,Anders Antonsen,8.0,1.0,0.2960411799431129,0.1949053946108834,0.3957865983624366,0.3342687895562058,0.3692563960544451
game27_set2_56273,train,6,3,00:37:30,56273,2,4,B,2,點扣,1.0,,1.0,3.0,-0.5398,-0.8507,2.0,5.0,-0.7308,0.8189,,,,,9.0,-0.3158,-0.7723,8.0,-0.2924,0.746,0,0,Jonatan Christie,4.0,2.0,0.4363881541613847,0.6566167269358683,0.995435817603788,0.8626425881438707,0.90915886506673
game27_set2_56285,train,6,4,00:37:31,56285,2,4,A,2,擋小球,,,2.0,5.0,-0.7308,0.8189,2.0,1.0,-0.4697,-0.071,,,,,8.0,-0.4204,-0.7813,9.0,-0.3917,0.8133,0,1,Anders Antonsen,5.0,7.0,0.9711261463525112,0.4024984671213345,0.2923356891598307,0.43220778393944,0.6542711362360841
game27_set2_56307,train,6,5,00:37:32,56307,2,4,B,2,放小球,,1.0,2.0,1.0,-0.4697,-0.071,2.0,1.0,-0.7729,0.4887,,,,,8.0,-0.3309,-0.2106,8.0,-0.2824,0.746,0,0,Jonatan Christie,7.0,2.0,0.3354699294712157,0.461872714351525,0.184467115282524,0.1814285951285582,0.2310293559320523
game27_set2_56329,train,6,6,00:37:33,56329,2,4,A,2,放小球,,,2.0,1.0,-0.7729,0.4887,2.0,1.0,-0.9754,0.0193,,,,,1.0,-0.1886,-0.2434,8.0,-0.5883,0.4884,0,1,Anders Antonsen,1.0,1.0,0.2302421933452973,0.2881956702481803,0.1380046460256435,0.2822084958554029,0.2093585506037499
game27_set2_56351,train,6,7,00:37:34,56351,2,4,B,2,放小球,,1.0,2.0,1.0,-0.9754,0.0193,2.0,1.0,-0.8788,0.3082,,,,,1.0,-0.676,0.0498,8.0,-0.4085,0.5346,0,0,Jonatan Christie,2.0,2.0,0.1849172179703315,0.3164481073207136,0.0301172464194955,0.0802250620756492,0.058163634817964
game27_set2_56382,train,6,8,00:37:35,56382,2,4,A,3,放小球,,,2.0,1.0,-0.8788,0.3082,2.0,1.0,-0.7194,0.2667,掛網,對手掛網,B,,1.0,-0.5166,0.0135,7.0,-0.6737,0.3956,0,1,Anders Antonsen,1.0,1.0,,,,,
game27_set2_57020,val,7,1,00:38:00,57020,3,4,B,1,發短球,,1.0,2.0,,0.064,-0.2577,2.0,7.0,-0.4138,0.4778,,,,,8.0,0.064,-0.2577,8.0,-0.2526,0.7253,0,0,Jonatan Christie,8.0,7.0,0.0,0.0,0.3851938819077,0.6523962595208461,0.3741488239622265
game27_set2_57036,val,7,2,00:38:01,57036,3,4,A,2,推球,,,2.0,7.0,-0.4138,0.4778,1.0,5.0,-0.5057,-0.3448,,,,,7.0,0.0523,-0.2809,8.0,-0.3191,0.4777,0,1,Anders Antonsen,7.0,1.0,0.4260547685246789,0.2063936784149633,0.5254549175919025,0.5997900431989618,0.5928177270382091
game27_set2_57047,val,7,3,00:38:01,57047,3,4,B,2,擋小球,,1.0,1.0,5.0,-0.5057,-0.3448,2.0,1.0,-0.6433,0.4782,,,,,8.0,-0.0321,-0.332,8.0,-0.3435,0.5603,0,0,Jonatan Christie,6.0,2.0,0.5628819344100187,0.8249878122046449,0.2866321168651518,0.1356923780900145,0.3518508386295818
game27_set2_57067,val,7,4,00:38:02,57067,3,4,A,2,放小球,,,2.0,1.0,-0.6433,0.4782,2.0,1.0,-0.9852,0.0451,,,,,8.0,-0.1425,-0.3132,8.0,-0.538,0.5606,0,1,Anders Antonsen,1.0,1.0,0.3299059919978026,0.1767528801150959,0.1530595243323422,0.3403464584981567,0.2829378114593507
game27_set2_57089,val,7,5,00:38:03,57089,3,4,B,2,放小球,,1.0,2.0,1.0,-0.9852,0.0451,2.0,1.0,-0.913,0.4218,,,,,1.0,-0.4492,-0.0293,8.0,-0.288,0.648,0,0,Jonatan Christie,2.0,2.0,0.1996035228404321,0.3550545682927573,0.0970112094628823,0.1562583937670846,0.1252544459457622
game27_set2_57110,val,7,6,00:38:04,57110,3,4,A,2,挑球,,,2.0,1.0,-0.913,0.4218,1.0,3.0,-0.5485,-0.8367,,,,,1.0,-0.2,-0.1692,8.0,-0.6884,0.4318,0,1,Anders Antonsen,1.0,1.0,0.1449273824652539,0.3612161085898528,0.2529032794971358,0.339588379598884,0.2463760770818894
game27_set2_57146,val,7,7,00:38:05,57146,3,4,B,2,點扣,1.0,,1.0,3.0,-0.5485,-0.8367,2.0,6.0,0.5801,0.7843,,,,,3.0,-0.5109,-0.8972,8.0,-0.2426,0.7253,0,0,Jonatan Christie,4.0,1.0,0.2970029038153947,0.4161131317427743,0.9832152742497432,1.0,0.9030938078790104
game27_set2_57158,val,7,8,00:38:06,57158,3,4,A,2,擋小球,,1.0,2.0,6.0,0.5801,0.7843,2.0,2.0,0.4512,-0.0917,,,,,8.0,-0.4557,-0.8834,9.0,-0.3224,0.7357,0,1,Anders Antonsen,6.0,7.0,0.9683017695596576,0.7470313584196144,0.2191625532192262,0.5689201550931127,0.6801154105190909
game27_set2_57185,val,7,9,00:38:07,57185,3,4,B,2,放小球,,,2.0,2.0,0.4512,-0.0917,2.0,2.0,0.7326,0.4802,,,,,8.0,0.3406,-0.1424,8.0,0.0617,0.7491,0,0,Jonatan Christie,7.0,1.0,0.2640882177873109,0.4859526888264509,0.1953054740328254,0.1939257487474512,0.2105777039698374
game27_set2_57206,val,7,10,00:38:08,57206,3,4,A,2,挑球,,1.0,2.0,2.0,0.7326,0.4802,1.0,3.0,-0.4847,-0.8647,,,,,7.0,0.195,-0.2116,8.0,0.5833,0.5165,0,1,Anders Antonsen,2.0,7.0,0.2408152074644234,0.3927892331709728,0.3937213585612806,0.4437838748360601,0.3914863432708545
game27_set2_57240,val,7,11,00:38:09,57240,3,4,B,3,點扣,1.0,,1.0,3.0,-0.4847,-0.8647,2.0,11.0,1.0085,0.7682,出界,對手出界,A,,9.0,-0.3336,-0.8651,8.0,-0.188,0.6891,0,0,Jonatan Christie,9.0,1.0,,,,,
game27_set2_58518,val,8,1,00:39:00,58518,3,5,A,1,發短球,,1.0,2.0,,-0.3262,-0.4799,2.0,7.0,-0.13,-0.1183,,,,,8.0,-0.3262,-0.4799,8.0,0.0307,0.5688,0,1,Anders Antonsen,8.0,7.0,0.0,0.0,0.1533010804374743,0.3038089666764868,0.1270579608087533
game27_set2_58534,val,8,2,00:39:01,58534,3,5,B,2,放小球,,,2.0,7.0,-0.13,-0.1183,2.0,7.0,-0.304,0.488,,,,,8.0,-0.2667,-0.1504,8.0,-0.0836,0.6425,0,0,Jonatan Christie,7.0,7.0,0.1998391651705083,0.4929972223750783,0.1823534993626181,0.5355517750608837,0.3231345373371267
game27_set2_58556,val,8,3,00:39:02,58556,3,5,A,2,挑球,,,2.0,7.0,-0.304,0.488,1.0,4.0,0.6165,-0.8433,,,,,8.0,-0.0463,-0.2438,8.0,-0.1988,0.5549,0,1,Anders Antonsen,7.0,2.0,0.2281803229571305,0.1400654891330748,0.4265367875129688,0.457933716675228,0.4060996346864954
game27_set2_58584,val,8,4,00:39:03,58584,3,5,B,2,切球,,,1.0,4.0,0.6165,-0.8433,2.0,6.0,0.7436,0.6399,,,,,9.0,0.439,-0.9124,8.0,-0.068,0.7302,0,0,Jonatan Christie,3.0,1.0,0.46638551737335,0.6708333370443774,0.6496199612841361,0.7454215192975389,0.7248284802855548
game27_set2_58601,val,8,5,00:39:04,58601,3,5,A,2,放小球,,1.0,2.0,6.0,0.7436,0.6399,2.0,7.0,0.311,0.0019,,,,,8.0,0.2252,-0.6244,8.0,0.4294,0.5888,0,1,Anders Antonsen,6.0,7.0,0.6840071702787225,0.5397114057693706,0.2760942194595007,0.5701207710648429,0.5838457146506456
game27_set2_58620,val,8,6,00:39:04,58620,3,5,B,2,放小球,,,2.0,7.0,0.311,0.0019,2.0,7.0,-0.1148,0.4361,,,,,7.0,0.0531,-0.1,8.0,0.0861,0.6718,0,0,Jonatan Christie,7.0,7.0,0.3196260833305652,0.3570913630419562,0.2069345721427312,0.5596414451043081,0.3948413008677528
game27_set2_58639,val,8,7,00:39:05,58639,3,5,A,2,放小球,,1.0,2.0,7.0,-0.1148,0.4361,2.0,1.0,-0.9251,0.0863,,,,,7.0,0.0004,-0.2019,8.0,-0.1792,0.5033,0,1,Anders Antonsen,7.0,1.0,0.2521596020670948,0.184718882802896,0.2623651754140534,0.6583095934557193,0.4317177461923611
game27_set2_58662,val,8,8,00:39:06,58662,3,5,B,2,挑球,,1.0,2.0,1.0,-0.9251,0.0863,1.0,3.0,-0.6004,0.9323,,,,,7.0,-0.5514,0.0342,7.0,-0.3837,0.5087,0,0,Jonatan Christie,2.0,2.0,0.3062331536556197,0.4265016867526542,0.1647933690210776,0.2450375844768812,0.2372859993564616
game27_set2_58697,val,8,9,00:39:07,58697,3,5,A,2,點扣,,,1.0,3.0,-0.6004,0.9323,2.0,5.0,-0.6654,-0.312,,,,,9.0,-0.0846,-0.3644,8.0,-0.3557,0.9784,0,1,Anders Antonsen,3.0,1.0,0.2110500996168451,0.1593879636918774,0.8925929371137233,0.5374881722492434,0.6310559682216674
game27_set2_58707,val,8,10,00:39:08,58707,3,5,B,2,擋小球,,1.0,2.0,5.0,-0.6654,-0.312,2.0,1.0,-0.8426,0.5043,,,,,8.0,0.043,-0.4292,9.0,-0.3707,0.9681,0,0,Jonatan Christie,6.0,2.0,0.9210316832328496,0.9678151911150208,0.2719502138216031,0.2821849607261771,0.5604105228529792
game27_set2_58728,val,8,11,00:39:09,58728,3,5,A,2,放小球,,,2.0,1.0,-0.8426,0.5043,2.0,1.0,-0.5714,-0.0847,,,,,8.0,-0.224,-0.3641,8.0,-0.5182,0.5399,0,1,Anders Antonsen,1.0,1.0,0.3155835312127909,0.3595858267698295,0.2112456200401088,0.145745219854481,0.2187738806409005
game27_set2_58748,val,8,12,00:39:09,58748,3,5,B,2,挑球,,1.0,2.0,1.0,-0.5714,-0.0847,1.0,3.0,-0.7798,0.9532,,,,,8.0,-0.3683,-0.1456,8.0,-0.353,0.6222,0,0,Jonatan Christie,2.0,2.0,0.2563651069167967,0.3565198859207001,0.2611474416399336,0.1971494735980225,0.23668917890393
game27_set2_58776,val,8,13,00:39:11,58776,3,5,A,2,切球,,,1.0,3.0,-0.7798,0.9532,2.0,7.0,0.4405,0.0068,,,,,3.0,-0.0698,-0.3087,8.0,-0.5955,0.922,0,1,Anders Antonsen,3.0,7.0,0.3050452324321459,0.2238597994054175,0.7174225208188757,0.7563661435150086,0.6896713734989594
game27_set2_58792,val,8,14,00:39:11,58792,3,5,B,2,勾球,,,2.0,7.0,0.4405,0.0068,2.0,5.0,-0.8773,0.5405,,,,,8.0,0.1454,-0.2579,9.0,-0.391,0.9165,0,0,Jonatan Christie,7.0,2.0,0.7501497879747596,0.9658022399221524,0.4541449823908711,0.2226155768618539,0.5398693484662321
game27_set2_58815,val,8,15,00:39:12,58815,3,5,A,2,放小球,,,2.0,5.0,-0.8773,0.5405,2.0,1.0,-0.9753,0.04,,,,,5.0,-0.035,-0.3134,8.0,-0.6128,0.5555,0,1,Anders Antonsen,5.0,1.0,0.4933178085968276,0.3067757861535882,0.1551515815423348,0.8587049430531875,0.5740350291957573
game27_set2_58835,val,8,16,00:39:13,58835,3,5,B,2,挑球,,1.0,2.0,1.0,-0.9753,0.04,1.0,9.0,0.4168,0.9545,,,,,1.0,-0.3884,-0.0759,8.0,-0.4276,0.6636,0,0,Jonatan Christie,2.0,7.0,0.201644362318887,0.358396605690262,0.3950340333253675,0.5434918797309812,0.4178137387242307
game27_set2_58866,val,8,17,00:39:14,58866,3,5,A,2,點扣,1.0,,1.0,9.0,0.4168,0.9545,2.0,6.0,0.5776,-0.4212,,,,,9.0,0.0751,-0.3922,8.0,0.0976,0.9087,0,1,Anders Antonsen,9.0,2.0,0.4356540134168489,0.3360010831068242,0.997994819642856,0.5155053823105872,0.7621710077649612
game27_set2_58876,val,8,18,00:39:15,58876,3,5,B,2,防守回抽,,,2.0,6.0,0.5776,-0.4212,2.0,5.0,-0.5721,0.6897,,,,,8.0,0.2696,-0.4437,8.0,0.2719,0.8878,0,0,Jonatan Christie,5.0,2.0,0.9724611218704156,0.97063743896125,0.4550328758187749,0.4834885783569543,0.7459226240547091
game27_set2_58902,val,8,19,00:39:16,58902,3,5,A,2,推球,,,2.0,5.0,-0.5721,0.6897,2.0,8.0,0.2881,-0.1748,,,,,8.0,0.1652,-0.3924,8.0,-0.3079,0.6583,0,1,Anders Antonsen,5.0,7.0,0.4941839646233796,0.3854430844849886,0.9606020666166194,0.4701807416880241,0.7518752265847433
game27_set2_58911,val,8,20,00:39:16,58911,3,5,B,2,推球,,,2.0,8.0,0.2881,-0.1748,2.0,8.0,-0.4569,0.7514,,,,,8.0,0.1044,-0.332,8.0,-0.2782,0.6325,0,0,Jonatan Christie,8.0,7.0,0.9873758136523744,0.9938160928771268,0.849098558557489,0.1447412601631153,0.7758184752297523
game27_set2_58921,val,8,21,00:39:16,58921,3,5,A,2,推球,,,2.0,8.0,-0.4569,0.7514,2.0,8.0,-0.3833,-0.2569,,,,,8.0,0.0986,-0.332,8.0,-0.1978,0.7097,0,1,Anders Antonsen,8.0,7.0,0.87860213378055,0.2281685729850151,0.6010307363002505,0.6521827917697982,0.8399238453174251
game27_set2_58933,val,8,22,00:39:17,58933,3,5,B,2,擋小球,,1.0,2.0,8.0,-0.3833,-0.2569,2.0,5.0,-0.6878,0.535,,,,,8.0,-0.0202,-0.2578,8.0,-0.2374,0.7614,0,0,Jonatan Christie,8.0,2.0,0.6366075063971659,0.8914018707039095,0.2923063693143486,0.1886982710299286,0.4082115016624544
game27_set2_58953,val,8,23,00:39:18,58953,3,5,A,2,挑球,,,2.0,5.0,-0.6878,0.535,1.0,5.0,-0.6833,-0.4233,,,,,8.0,-0.0119,-0.3553,8.0,-0.4726,0.6431,0,1,Anders Antonsen,5.0,1.0,0.3354413274340073,0.2866831623745812,0.319586914145098,0.1956140845966485,0.2945714233107675
game27_set2_58974,val,8,24,00:39:18,58974,3,5,B,2,點扣,1.0,,1.0,5.0,-0.6833,-0.4233,2.0,8.0,-0.2027,0.7304,,,,,8.0,-0.2361,-0.4754,8.0,-0.4072,0.7256,0,0,Jonatan Christie,6.0,7.0,0.3620539901367384,0.5907054461218145,1.0,0.7170095772196169,0.8174690519672293
game27_set2_58982,val,8,25,00:39:19,58982,3,5,A,3,擋小球,,1.0,2.0,8.0,-0.2027,0.7304,2.0,8.0,-0.2489,0.5343,掛網,對手掛網,B,,8.0,-0.2942,-0.4753,8.0,-0.4469,0.7566,0,1,Anders Antonsen,8.0,8.0,,,,,
game27_set2_59841,train,9,1,00:39:53,59841,3,6,B,1,發短球,,1.0,2.0,,-0.0088,-0.2996,2.0,7.0,0.1299,0.5017,,,,,8.0,-0.0088,-0.2996,8.0,0.4005,0.7537,0,0,Jonatan Christie,8.0,7.0,0.0,0.0,0.311844088370191,0.5421349413694249,0.2959917458537058
game27_set2_59859,train,9,2,00:39:54,59859,3,6,A,2,挑球,,1.0,2.0,7.0,0.1299,0.5017,1.0,5.0,-0.6061,-0.7298,,,,,7.0,-0.0261,-0.2856,8.0,0.0153,0.5122,0,1,Anders Antonsen,7.0,1.0,0.354500724174053,0.2318762373248676,0.3871140261826136,0.334192445968328,0.3904165395549503
game27_set2_59886,train,9,3,00:39:55,59886,3,6,B,2,點扣,1.0,,1.0,5.0,-0.6061,-0.7298,2.0,5.0,-0.7614,0.7261,,,,,8.0,-0.2546,-0.7307,8.0,-0.2475,0.746,0,0,Jonatan Christie,6.0,2.0,0.4279279038394568,0.5958251030653968,0.969173353044164,0.9590213371260924,0.9354037661990302
game27_set2_59897,train,9,4,00:39:55,59897,3,6,A,2,擋小球,,,2.0,5.0,-0.7614,0.7261,2.0,1.0,-0.5131,-0.0292,,,,,8.0,-0.3856,-0.7861,9.0,-0.3822,0.7358,0,1,Anders Antonsen,5.0,1.0,0.9957372578991778,0.503072364022823,0.2432775512293815,0.3897888102374883,0.6258085277183658
game27_set2_59919,train,9,5,00:39:56,59919,3,6,B,2,放小球,,1.0,2.0,1.0,-0.5131,-0.0292,1.0,7.0,-0.359,0.4777,,,,,8.0,-0.36,-0.2384,8.0,-0.4622,0.7153,0,0,Jonatan Christie,2.0,7.0,0.2876128325669221,0.403806932080904,0.2122577213953329,0.3498431485745502,0.2941761394436032
game27_set2_59935,train,9,6,00:39:57,59935,3,6,A,2,撲球,,,1.0,7.0,-0.359,0.4777,2.0,8.0,-0.3953,-0.3451,,,,,7.0,-0.1482,-0.2853,8.0,-0.2695,0.4208,0,1,Anders Antonsen,7.0,7.0,0.2573524300129687,0.1809612820225982,0.7039072559975885,0.460679748790221,0.5377533981447564
game27_set2_59943,train,9,7,00:39:57,59943,3,6,B,2,推球,1.0,,2.0,8.0,-0.3953,-0.3451,1.0,7.0,-0.4285,0.5243,,,,,8.0,0.0549,-0.3504,7.0,-0.2544,0.4466,0,0,Jonatan Christie,8.0,7.0,0.7369654037823447,0.9990195384490804,0.8403533268781148,0.1248546620487501,0.6570395738856643
game27_set2_59950,train,9,8,00:39:58,59950,3,6,A,3,推球,,,1.0,7.0,-0.4285,0.5243,2.0,13.0,0.0723,-1.0692,出界,對手出界,B,,8.0,0.0287,-0.3689,8.0,-0.4182,0.5656,0,1,Anders Antonsen,8.0,7.0,,,,,
game27_set2_60630,train,10,1,00:40:25,60630,3,7,B,1,發短球,,1.0,2.0,,0.0551,-0.3041,2.0,7.0,-0.2891,0.4828,,,,,8.0,0.0551,-0.3041,8.0,-0.2675,0.7305,0,0,Jonatan Christie,8.0,7.0,0.0,0.0,0.353013202612039,0.60402142508681,0.3398590496629975
game27_set2_60647,train,10,2,00:40:25,60647,3,7,A,2,放小球,,,2.0,7.0,-0.2891,0.4828,2.0,2.0,0.6748,0.0219,,,,,8.0,0.0552,-0.2762,8.0,-0.2638,0.5344,0,1,Anders Antonsen,7.0,2.0,0.3946619364183762,0.1643059704558725,0.4025964385220118,0.4432825879449559,0.4605381664093249
game27_set2_60666,train,10,3,00:40:26,60666,3,7,B,2,勾球,,,2.0,2.0,0.6748,0.0219,2.0,1.0,-0.843,0.4372,,,,,7.0,0.2595,-0.0588,8.0,-0.1134,0.6528,0,0,Jonatan Christie,1.0,2.0,0.4430312758567408,0.6378378213413529,0.4470793424831671,0.2606123684963086,0.4223056732609044
